"PinskyID"	"PicID"	"Sampling.Date"	"Month"	"Date"	"Year"	"Lat"	"Lon"	"Place"	"Total.Length..TL..of.Front..mm."	"Total.Length..TL..of.Back..mm."	"Standard.Length..SL..of.Front..mm."	"Standard.Length..SL..of.Back..mm."	"Average.SL..mm."	"Developmental.Stage"	"dDocent_Contig_2558_83.01"	"dDocent_Contig_2558_83.03"	"dDocent_Contig_8420_14.02"	"dDocent_Contig_8420_14.01"	"dDocent_Contig_15075_20.02"	"dDocent_Contig_15075_20.04"	"dDocent_Contig_19728_116.02"	"dDocent_Contig_19728_116.04"	"dDocent_Contig_31661_32.01"	"dDocent_Contig_31661_32.02"	"dDocent_Contig_35399_131.04"	"dDocent_Contig_35399_131.02"	"dDocent_Contig_37577_42.04"	"dDocent_Contig_37577_42.02"	"dDocent_Contig_38595_30.04"	"dDocent_Contig_38595_30.02"	"dDocent_Contig_42614_134.04"	"dDocent_Contig_42614_134.01"	"dDocent_Contig_54409_32.03"	"dDocent_Contig_54409_32.01"	"north.vector"	"south.vector"	"assignment"	"ratio"
"PADE06_017"	"PADE06_017"	"1/6/2006"	1	6	2006	37.932107	-75.421821	"Chincoteague, VA"	16.411	16.409	14.126	14.026	14.076	"H"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE08_001"	"PADE08_001"	"1/8/2008"	1	8	2008	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE08_002"	"PADE08_002"	"2/13/2008"	2	13	2008	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE08_003"	"PADE08_003"	"2/13/2008"	2	13	2008	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE08_004"	"PADE08_004"	"3/12/2008"	3	12	2008	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE08_005"	"PADE08_005"	"10/22/2008"	10	22	2008	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE08_006"	"PADE08_006"	"11/6/2008"	11	6	2008	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE08_007"	"PADE08_007"	"11/6/2008"	11	6	2008	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE08_008"	"PADE08_008"	"11/6/2008"	11	6	2008	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE08_009"	"PADE08_009"	"11/6/2008"	11	6	2008	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE08_010"	"PADE08_010"	"11/6/2008"	11	6	2008	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE08_011"	"PADE08_011"	"12/3/2008"	12	3	2008	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE08_012"	"PADE08_012"	"1/21/2008"	1	21	2008	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE08_013"	"PADE08_013"	"2/6/2008"	2	6	2008	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE08_014"	"PADE08_014"	"10/22/2008"	10	22	2008	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE08_015"	"PADE08_015"	"10/22/2008"	10	22	2008	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE08_016"	"PADE08_016"	"10/28/2008"	10	28	2008	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE08_017"	"PADE08_017"	"12/3/2008"	12	3	2008	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE08_018"	"PADE08_018"	"12/3/2008"	12	3	2008	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE08_019"	"PADE08_019"	"12/3/2008"	12	3	2008	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE08_020"	"PADE08_020"	"12/3/2008"	12	3	2008	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE08_021"	"PADE08_021"	"11/11/2008"	11	11	2008	39.509379	-74.323945	"Little Egg Inlet, NJ"	16.861	16.841	14.209	14.244	14.2265	"H-"	2	0	2	0	2	0	0	2	0	2	2	0	0	2	1	1	2	0	NA	NA	4.57638693211684e-05	5.07094357560768e-05	"south"	0.902472461758446
"PADE08_022"	"PADE08_022"	"11/11/2008"	11	11	2008	39.509379	-74.323945	"Little Egg Inlet, NJ"	15.381	15.391	13.194	13.108	13.151	"G"	2	0	2	0	2	0	2	0	2	0	2	0	1	1	2	0	2	0	2	0	0.00977400375808864	0.00911570772325297	"north"	1.07221557061954
"PADE08_023"	"PADE08_023"	"11/11/2008"	11	11	2008	39.509379	-74.323945	"Little Egg Inlet, NJ"	15.635	15.805	13.101	13.137	13.119	"H"	2	0	2	0	2	0	1	1	2	0	2	0	2	0	2	0	2	0	2	0	0.0103908403185243	0.0246077236673226	"south"	0.422259306021168
"PADE08_024"	"PADE08_024"	"1/16/2008"	1	16	2008	38.792924	-75.158649	"Roosevelt Inlet, DE"	17.893	NA	15.281	NA	15.281	"H-"	2	0	2	0	2	0	0	2	1	1	2	0	1	1	2	0	2	0	2	0	0.00264992958076208	0.0110901447746178	"south"	0.238944543521832
"PADE08_025"	"PADE08_025"	"1/16/2008"	1	16	2008	38.792924	-75.158649	"Roosevelt Inlet, DE"	15.914	16.239	13.553	13.662	13.6075	"H+"	2	0	2	0	1	1	1	1	1	1	2	0	2	0	2	0	2	0	2	0	0.0015144345525165	0.00185023426060952	"south"	0.818509625920343
"PADE08_026"	"PADE08_026"	"1/16/2008"	1	16	2008	38.792924	-75.158649	"Roosevelt Inlet, DE"	17.783	17.908	14.611	14.655	14.633	"H+"	2	0	2	0	2	0	1	1	2	0	2	0	1	1	2	0	2	0	2	0	0.0140695850275671	0.0215089732795857	"south"	0.654126296252394
"PADE08_027"	"PADE08_027"	"2/22/2008"	2	22	2008	38.792924	-75.158649	"Roosevelt Inlet, DE"	15.964	16.126	13.61	13.609	13.61	"G"	1	1	2	0	2	0	0	2	2	0	1	1	2	0	2	0	2	0	2	0	0.000213178176785808	0.00135611963192589	"south"	0.157197176242529
"PADE08_028"	"PADE08_028"	"2/22/2008"	2	22	2008	38.792924	-75.158649	"Roosevelt Inlet, DE"	16.192	16.266	13.591	13.581	13.586	"H-"	2	0	2	0	1	1	1	1	1	1	1	1	1	1	2	0	2	0	1	1	9.40364282581729e-05	0.000104033098127405	"south"	0.903908755490588
"PADE08_029"	"PADE08_029"	"2/22/2008"	2	22	2008	38.792924	-75.158649	"Roosevelt Inlet, DE"	16.661	16.824	13.919	13.961	13.94	"G"	2	0	2	0	2	0	0	2	2	0	1	1	1	1	2	0	2	0	2	0	0.000389481408161461	0.00311632078858574	"south"	0.124981166761788
"PADE08_030"	"PADE08_030"	"2/22/2008"	2	22	2008	38.792924	-75.158649	"Roosevelt Inlet, DE"	15.513	15.942	12.852	12.888	12.87	"G"	2	0	2	0	2	0	1	1	2	0	2	0	2	0	2	0	2	0	2	0	0.0103908403185243	0.0246077236673226	"south"	0.422259306021168
"PADE08_031"	"PADE08_031"	"3/10/2008"	3	10	2008	38.792924	-75.158649	"Roosevelt Inlet, DE"	15.046	14.981	12.542	12.511	12.5265	"G"	2	0	2	0	2	0	0	2	2	0	2	0	2	0	2	0	1	1	2	0	0.000228359013175135	0.0040985765790914	"south"	0.0557166637656821
"PADE08_032"	"PADE08_032"	"3/10/2008"	3	10	2008	38.792924	-75.158649	"Roosevelt Inlet, DE"	14.673	14.669	11.863	11.892	11.8775	"H-"	2	0	1	1	2	0	1	1	2	0	1	1	2	0	2	0	2	0	2	0	0.000538139483366073	0.00200230751183897	"south"	0.268759658635966
"PADE08_033"	"PADE08_033"	"3/10/2008"	3	10	2008	38.792924	-75.158649	"Roosevelt Inlet, DE"	13.841	13.763	11.169	11.232	11.2005	"F"	2	0	0	2	1	1	2	0	1	1	2	0	2	0	2	0	2	0	2	0	0.00011922211157735	2.151541611556e-05	"north"	5.54124126333435
"PADE08_034"	"PADE08_034"	"10/22/2008"	10	22	2008	38.792924	-75.158649	"Roosevelt Inlet, DE"	13.959	14.047	11.619	11.507	11.563	"H+"	0	2	1	1	1	1	1	1	1	1	1	1	2	0	2	0	2	0	2	0	1.07698080817991e-05	5.44545574336894e-06	"north"	1.9777606483927
"PADE08_035"	"PADE08_035"	"10/22/2008"	10	22	2008	38.792924	-75.158649	"Roosevelt Inlet, DE"	14.015	14.061	11.509	11.536	11.5225	"H+"	2	0	2	0	2	0	1	1	2	0	2	0	1	1	1	1	2	0	2	0	0.00325577174191635	0.00161029746478181	"north"	2.02184491568922
"PADE08_036"	"PADE08_036"	"10/22/2008"	10	22	2008	38.792924	-75.158649	"Roosevelt Inlet, DE"	13.341	13.391	10.771	10.863	10.817	"H+"	1	1	2	0	2	0	1	1	2	0	2	0	0	2	2	0	2	0	2	0	0.0035297060902466	0.00178777151230912	"north"	1.97436085425008
"PADE08_037"	"PADE08_037"	"11/24/2008"	11	24	2008	38.792924	-75.158649	"Roosevelt Inlet, DE"	13.621	13.761	11.041	11.184	11.1125	"H"	1	1	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	2	2	0	4.98776410068209e-06	7.90625611774013e-05	"south"	0.0630862955412044
"PADE08_038"	"PADE08_038"	"11/24/2008"	11	24	2008	38.792924	-75.158649	"Roosevelt Inlet, DE"	12.738	12.571	10.279	10.205	10.242	"H"	2	0	2	0	2	0	1	1	2	0	2	0	1	1	2	0	2	0	2	0	0.0140695850275671	0.0215089732795857	"south"	0.654126296252394
"PADE08_039"	"PADE08_039"	"11/24/2008"	11	24	2008	38.792924	-75.158649	"Roosevelt Inlet, DE"	14.011	14.091	11.349	11.381	11.365	"H+"	2	0	1	1	2	0	1	1	1	1	2	0	2	0	2	0	2	0	2	0	0.00366136022327571	0.00712567212943329	"south"	0.51382664775609
"PADE08_040"	"PADE08_040"	"11/24/2008"	11	24	2008	38.792924	-75.158649	"Roosevelt Inlet, DE"	16.271	16.408	13.373	13.448	13.4105	"H+"	1	1	2	0	2	0	2	0	2	0	2	0	1	1	2	0	1	1	2	0	0.000442362009898382	0.00097900924519671	"south"	0.451846611325411
"PADE08_041"	"PADE08_041"	"11/24/2008"	11	24	2008	38.792924	-75.158649	"Roosevelt Inlet, DE"	14.757	14.641	12.068	12.008	12.038	"H"	2	0	2	0	2	0	0	2	2	0	2	0	2	0	2	0	1	1	2	0	0.000228359013175135	0.0040985765790914	"south"	0.0557166637656821
"PADE08_042"	"PADE08_042"	"11/24/2008"	11	24	2008	38.792924	-75.158649	"Roosevelt Inlet, DE"	14.704	14.637	12.112	12.076	12.094	"H+"	2	0	2	0	2	0	1	1	2	0	2	0	0	2	2	0	2	0	2	0	0.00476268561492178	0.00470010897590946	"north"	1.01331386981303
"PADE08_043"	"PADE08_043"	"12/10/2008"	12	10	2008	38.792924	-75.158649	"Roosevelt Inlet, DE"	13.251	13.203	10.551	10.589	10.57	"H+"	2	0	2	0	2	0	1	1	1	1	2	0	2	0	2	0	2	0	2	0	0.00543819680221833	0.0215089732795857	"south"	0.252833862943135
"PADE08_044"	"PADE08_044"	"12/10/2008"	12	10	2008	38.792924	-75.158649	"Roosevelt Inlet, DE"	13.853	13.727	11.053	11.043	11.048	"H"	1	1	2	0	2	0	1	1	2	0	2	0	0	2	2	0	2	0	2	0	0.0035297060902466	0.00178777151230912	"north"	1.97436085425008
"PADE08_045"	"PADE08_045"	"12/10/2008"	12	10	2008	38.792924	-75.158649	"Roosevelt Inlet, DE"	16.924	16.9	13.784	13.819	13.8015	"H+"	1	1	2	0	1	1	1	1	1	1	2	0	1	1	2	0	2	0	2	0	0.00151973461984094	0.000615147187031094	"north"	2.47052193666964
"PADE08_046"	"NCPD 102"	"2/27/2008"	2	27	2008	34.717239	-76.672935	"Beaufort, NC"	13.564	13.751	11.687	11.51	11.5985	"H-"	0	2	2	0	2	0	0	2	1	1	1	1	1	1	2	0	1	1	2	0	1.70931829163807e-06	2.78183194801191e-05	"south"	0.061445778306618
"PADE08_047"	"NCPD 103"	"2/27/2008"	2	27	2008	34.717239	-76.672935	"Beaufort, NC"	13.273	13.345	11.719	11.659	11.689	"H"	2	0	1	1	2	0	1	1	2	0	2	0	2	0	2	0	2	0	2	0	0.00699581328375895	0.00815225201248723	"south"	0.858144874942911
"PADE08_048"	"NCPD 104"	"2/27/2008"	2	27	2008	34.717239	-76.672935	"Beaufort, NC"	13.007	13.721	11.491	11.39	11.4405	"H+"	2	0	2	0	2	0	0	2	1	1	2	0	1	1	2	0	2	0	2	0	0.00264992958076208	0.0110901447746178	"south"	0.238944543521832
"PADE08_049"	"NCPD 105"	"2/27/2008"	2	27	2008	34.717239	-76.672935	"Beaufort, NC"	14.974	15.053	12.511	12.491	12.501	"H+"	2	0	1	1	2	0	1	1	1	1	2	0	2	0	2	0	2	0	2	0	0.00366136022327571	0.00712567212943329	"south"	0.51382664775609
"PADE08_050"	"NCPD 106"	"2/27/2008"	2	27	2008	34.717239	-76.672935	"Beaufort, NC"	13.791	13.879	11.661	11.549	11.605	"H"	2	0	1	1	2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0.00485992338739006	0.00345500204338745	"north"	1.40663401247229
"PADE08_051"	"NCPD 107"	"3/5/2008"	3	5	2008	34.717239	-76.672935	"Beaufort, NC"	15.954	16.126	13.538	13.648	13.593	"H"	2	0	0	2	2	0	1	1	1	1	2	0	1	1	2	0	2	0	2	0	0.00083445058652357	0.000515846203235048	"north"	1.61763444470551
"PADE08_052"	"NCPD 108"	"3/5/2008"	3	5	2008	34.717239	-76.672935	"Beaufort, NC"	16.391	16.369	13.905	13.889	13.897	"H"	1	1	2	0	1	1	0	2	0	2	2	0	1	1	2	0	2	0	2	0	7.1558431114601e-05	7.9293317179726e-05	"south"	0.902452232543215
"PADE08_053"	"NCPD 109"	"3/5/2008"	3	5	2008	34.717239	-76.672935	"Beaufort, NC"	16.328	16.285	13.997	14.021	14.009	"H-"	2	0	2	0	2	0	1	1	1	1	2	0	0	2	2	0	2	0	2	0	0.00249262050874411	0.00410824340116531	"south"	0.606736326293879
"PADE08_054"	"NCPD 110"	"3/5/2008"	3	5	2008	34.717239	-76.672935	"Beaufort, NC"	14.861	14.869	12.457	12.479	12.468	"I"	1	1	2	0	2	0	0	2	1	1	2	0	0	2	2	0	2	0	2	0	0.000664800885144367	0.000921784812214315	"south"	0.721210499820863
"PADE08_055"	"NCPD 111"	"3/5/2008"	3	5	2008	34.717239	-76.672935	"Beaufort, NC"	15.136	15.28	12.816	12.788	12.802	"G"	2	0	2	0	1	1	2	0	1	1	2	0	2	0	2	0	2	0	2	0	0.00105206294134996	0.000784146900924986	"north"	1.34166562427134
"PADE08_056"	"PADE08_056"	"1/22/2008"	1	22	2008	33.33229	-79.16799	"North Inlet, SC"	NA	NA	NA	NA	NA	NA	2	0	2	0	2	0	0	2	2	0	2	0	2	0	2	0	0	2	NA	NA	5.87459208737527e-06	0.000370044554084633	"south"	0.0158753642568989
"PADE08_057"	"PADE08_057"	"1/7/2008"	1	7	2008	37.248307	-76.499517	"York River, VA"	19.667	19.857	16.762	16.775	16.7685	"H+"	1	1	2	0	2	0	0	2	2	0	2	0	2	0	2	0	2	0	2	0	0.0027713162982155	0.00552134421569828	"south"	0.501927825897197
"PADE08_058"	"PADE08_058"	"1/7/2008"	1	7	2008	37.248307	-76.499517	"York River, VA"	16.222	16.268	13.445	13.468	13.4565	"H+"	2	0	0	2	1	1	2	0	1	1	1	1	1	1	2	0	2	0	2	0	1.24177832412147e-05	4.61903410304161e-06	"north"	2.68839392916317
"PADE08_059"	"PADE08_059"	"1/22/2008"	1	22	2008	37.248307	-76.499517	"York River, VA"	18.015	18.075	15.046	15.004	15.025	"H+"	0	2	2	0	2	0	1	1	1	1	2	0	1	1	2	0	2	0	2	0	0.00101111093131319	0.000680011250080769	"north"	1.4869032404877
"PADE08_060"	"PADE08_060"	"1/22/2008"	1	22	2008	37.248307	-76.499517	"York River, VA"	24.016	23.972	19.628	19.599	19.6135	"H+"	1	1	2	0	2	0	1	1	2	0	2	0	2	0	2	0	2	0	2	0	0.00770082581982005	0.00935999305137423	"south"	0.822738412042883
"PADE08_061"	"PADE08_061"	"1/22/2008"	1	22	2008	37.248307	-76.499517	"York River, VA"	19.341	19.202	15.818	15.829	15.8235	"H+"	1	1	2	0	2	0	1	1	2	0	2	0	2	0	2	0	2	0	2	0	0.00770082581982005	0.00935999305137423	"south"	0.822738412042883
"PADE08_062"	"PADE08_062"	"2/5/2008"	2	5	2008	37.248307	-76.499517	"York River, VA"	14.846	14.804	12.711	12.669	12.69	"H-"	2	0	2	0	2	0	2	0	2	0	2	0	2	0	1	1	2	0	2	0	0.00167037716815011	0.000780779824025564	"north"	2.13937030229334
"PADE08_063"	"PADE08_063"	"2/25/2008"	2	25	2008	37.248307	-76.499517	"York River, VA"	15.891	16.001	13.769	13.781	13.775	"H-"	1	1	1	1	2	0	1	1	2	0	2	0	2	0	1	1	2	0	2	0	0.00119976862457552	0.000232149691507461	"north"	5.16808192500639
"PADE08_064"	"PADE08_064"	"2/25/2008"	2	25	2008	37.248307	-76.499517	"York River, VA"	26.576	26.789	22.755	22.744	22.7495	"I"	2	0	2	0	2	0	1	1	1	1	2	0	1	1	1	1	2	0	2	0	0.00170395530418052	0.00140751926551299	"north"	1.2106088676232
"PADE08_065"	"PADE08_065"	"12/15/2008"	12	15	2008	37.248307	-76.499517	"York River, VA"	15.816	15.781	14.075	13.954	14.0145	"H+"	2	0	2	0	2	0	1	1	1	1	2	0	1	1	2	0	2	0	2	0	0.00736352113592296	0.0188004359036378	"south"	0.391667574819271
"PADE08_066"	"PADE08_066"	"12/15/2008"	12	15	2008	37.248307	-76.499517	"York River, VA"	15.801	15.588	13.114	13.134	13.124	"H+"	1	1	2	0	2	0	0	2	1	1	2	0	1	1	2	0	2	0	2	0	0.00196390720198611	0.004218337276235	"south"	0.46556429071005
"PADE08_067"	"PADE08_067"	"12/29/2008"	12	29	2008	37.248307	-76.499517	"York River, VA"	19.481	19.427	16.311	16.391	16.351	"H+"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE08_068"	"PADE08_068"	"1/4/2008"	1	4	2008	39.509379	-74.323945	"Little Egg Inlet, NJ"	16.41	16.352	13.96	13.892	13.926	"G"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE08_069"	"PADE08_069"	"1/4/2008"	1	4	2008	39.509379	-74.323945	"Little Egg Inlet, NJ"	17.486	17.28	14.63	14.622	14.626	"H"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE08_070"	"PADE08_070"	"1/4/2008"	1	4	2008	39.509379	-74.323945	"Little Egg Inlet, NJ"	15.794	14.976	12.833	12.437	12.635	"H+"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE08_071"	"PADE08_071"	"2/21/2008"	2	21	2008	39.509379	-74.323945	"Little Egg Inlet, NJ"	14.306	16.616	11.862	12.172	12.017	"G"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE08_072"	"PADE08_072"	"2/21/2008"	2	21	2008	39.509379	-74.323945	"Little Egg Inlet, NJ"	15.528	15.567	13.374	13.332	13.353	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE08_073"	"PADE08_073"	"3/26/2008"	3	26	2008	39.509379	-74.323945	"Little Egg Inlet, NJ"	16.119	16.062	13.566	13.536	13.551	"H-"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE08_074"	"PADE08_074"	"3/26/2008"	3	26	2008	39.509379	-74.323945	"Little Egg Inlet, NJ"	15.077	15.086	12.765	12.752	12.7585	"G"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE08_075"	"PADE08_075"	"10/28/2008"	10	28	2008	39.509379	-74.323945	"Little Egg Inlet, NJ"	14.606	14.528	12.263	12.223	12.243	"H+"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE08_076"	"PADE08_076"	"10/28/2008"	10	28	2008	39.509379	-74.323945	"Little Egg Inlet, NJ"	14.664	14.612	12.077	12.029	12.053	"H"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE08_077"	"PADE08_077"	"11/19/2008"	11	19	2008	39.509379	-74.323945	"Little Egg Inlet, NJ"	14.261	14.227	11.924	11.892	11.908	"H"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE08_078"	"PADE08_078"	"11/19/2008"	11	19	2008	39.509379	-74.323945	"Little Egg Inlet, NJ"	16.18	16.225	13.627	13.65	13.6385	"H+"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE08_079"	"PADE08_079"	"12/9/2008"	12	9	2008	39.509379	-74.323945	"Little Egg Inlet, NJ"	14.358	14.287	11.189	11.142	11.1655	"H+"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE09_001"	"PADE09_001"	"1/28/2009"	1	28	2009	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE09_002"	"PADE09_002"	"2/16/2009"	2	16	2009	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE09_003"	"PADE09_003"	"3/16/2009"	3	16	2009	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE09_004"	"PADE09_004"	"10/21/2009"	10	21	2009	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE09_005"	"PADE09_005"	"11/18/2009"	11	18	2009	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE09_006"	"PADE09_006"	"11/18/2009"	11	18	2009	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE09_007"	"PADE09_007"	"11/23/2009"	11	23	2009	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
